customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05061,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),92.84,4546.74,No
CUST-05062,Female,0,Yes,No,54,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.35,5076.13,Yes
CUST-05063,Female,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,57.56,418.96,No
CUST-05064,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.83,260.65,Yes
CUST-05065,Female,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,33.81,409.73,Yes
CUST-05066,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.06,3739.92,No
CUST-05067,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.78,1603.48,No
CUST-05068,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,93.02,6595.37,No
CUST-05069,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,55.35,2719.42,Yes
CUST-05070,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.47,553.7,No
CUST-05071,Female,1,No,No,4,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.82,237.98,Yes
CUST-05072,Female,0,No,No,40,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.09,3134.5,No
CUST-05073,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.8,2991.72,No
CUST-05074,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,59.71,337.75,No
CUST-05075,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,79.19,3571.18,No
CUST-05076,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,441.55,No
CUST-05077,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),44.5,125.89,No
CUST-05078,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,48.14,18.0,No
CUST-05079,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),57.19,32.29,Yes
CUST-05080,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.24,1697.07,No
CUST-05081,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),43.51,2556.22,No
CUST-05082,Female,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.49,1239.68,Yes
CUST-05083,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,47.76,56.51,Yes
CUST-05084,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.65,57.8,No
CUST-05085,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.58,1271.55,No
CUST-05086,Male,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.13,1565.25,No
CUST-05087,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),54.49,1181.4,No
CUST-05088,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.35,1464.04,Yes
CUST-05089,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,65.58,1082.38,Yes
CUST-05090,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,48.5,155.8,No
CUST-05091,Female,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,51.07,1065.98,No
CUST-05092,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,46.11,131.49,No
CUST-05093,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),49.48,3614.28,No
CUST-05094,Female,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.06,3734.27,No
CUST-05095,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,49.7,31.91,No
CUST-05096,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),80.06,5766.68,No
CUST-05097,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,81.85,186.15,No
CUST-05098,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,43.65,183.76,No
CUST-05099,Female,1,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.64,909.99,Yes
CUST-05100,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.63,207.03,Yes
CUST-05101,Female,0,No,Yes,37,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,48.78,1741.72,No
CUST-05102,Female,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.54,132.57,No
CUST-05103,Male,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.85,687.14,Yes
CUST-05104,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.49,2695.86,No
CUST-05105,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.49,112.27,No
CUST-05106,Female,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.91,3217.9,Yes
CUST-05107,Female,0,Yes,No,30,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),63.83,1857.26,No
CUST-05108,Female,1,No,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,65.14,3177.38,No
CUST-05109,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.16,682.1,No
CUST-05110,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),45.76,2290.91,No
CUST-05111,Female,0,Yes,Yes,35,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),60.7,2125.4,No
CUST-05112,Female,0,No,No,56,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.89,3809.15,Yes
CUST-05113,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.32,18.0,Yes
CUST-05114,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),81.19,921.18,No
CUST-05115,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.75,6093.5,No
CUST-05116,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.05,3721.42,No
CUST-05117,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.17,1304.12,No
CUST-05118,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.22,5713.61,No
CUST-05119,Female,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.66,2093.58,No
CUST-05120,Male,1,Yes,No,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,57.25,1321.44,Yes
CUST-05121,Female,0,Yes,Yes,56,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,39.89,2221.69,No
CUST-05122,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.24,861.11,No
CUST-05123,Female,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,76.34,311.94,No
CUST-05124,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.38,1650.77,No
CUST-05125,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),74.31,3159.06,No
CUST-05126,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,63.59,1485.89,No
CUST-05127,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),62.42,64.6,No
CUST-05128,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),65.48,1180.32,No
CUST-05129,Female,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,53.6,1776.07,Yes
CUST-05130,Female,1,No,Yes,61,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.69,3977.43,No
CUST-05131,Male,1,No,Yes,30,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.69,1554.65,Yes
CUST-05132,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.94,2509.73,No
CUST-05133,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.23,92.7,Yes
CUST-05134,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.34,2057.24,No
CUST-05135,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,80.83,2996.16,No
CUST-05136,Male,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),61.65,1346.29,No
CUST-05137,Male,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,75.4,5387.81,No
CUST-05138,Female,0,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),55.98,2306.42,No
CUST-05139,Male,0,No,No,0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.46,18.0,No
CUST-05140,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),47.4,1576.19,No
CUST-05141,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,58.41,1987.79,No
CUST-05142,Male,1,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.95,1023.41,Yes
CUST-05143,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.53,1589.45,No
CUST-05144,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.61,2920.44,No
CUST-05145,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),58.0,2767.03,No
CUST-05146,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.44,2629.51,No
CUST-05147,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,59.39,3498.34,No
CUST-05148,Female,1,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.86,3640.38,No
CUST-05149,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),48.99,3532.89,Yes
CUST-05150,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,87.69,2135.72,No
CUST-05151,Male,1,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),76.32,1946.66,No
CUST-05152,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.02,3014.45,No
CUST-05153,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.67,3634.81,Yes
CUST-05154,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.56,529.53,No
CUST-05155,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.07,18.0,No
CUST-05156,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.56,874.0,Yes
CUST-05157,Female,0,Yes,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.92,1772.38,No
CUST-05158,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),62.18,1358.72,No
CUST-05159,Male,0,No,No,72,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.99,3622.99,No
CUST-05160,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),49.77,270.34,No
CUST-05161,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.86,4382.68,Yes
CUST-05162,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,44.69,674.23,No
CUST-05163,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.88,1408.5,Yes
CUST-05164,Female,0,No,Yes,66,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,87.85,5838.72,No
CUST-05165,Male,0,No,Yes,53,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),44.88,2393.6,No
CUST-05166,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,65.23,18.0,No
CUST-05167,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,55.9,4036.89,No
CUST-05168,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.49,1163.5,No
CUST-05169,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),66.04,4728.43,No
CUST-05170,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,59.61,18.0,No
CUST-05171,Female,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.9,3857.76,Yes
CUST-05172,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.26,3842.69,No
CUST-05173,Female,0,No,Yes,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.59,2339.76,No
CUST-05174,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,65.73,815.15,Yes
CUST-05175,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),61.02,965.14,Yes
CUST-05176,Male,0,No,Yes,54,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),67.59,3656.21,No
CUST-05177,Male,0,No,No,62,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.67,3568.42,No
CUST-05178,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.02,23.11,No
CUST-05179,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),89.39,5918.6,No
CUST-05180,Male,0,Yes,No,57,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),66.75,3745.09,No
CUST-05181,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.25,142.9,Yes
CUST-05182,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.89,323.26,Yes
CUST-05183,Female,0,No,No,14,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.75,711.43,Yes
CUST-05184,Female,0,No,No,48,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),98.08,4687.17,No
CUST-05185,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),18.83,1430.59,No
CUST-05186,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.67,1523.05,No
CUST-05187,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.96,18.0,Yes
CUST-05188,Male,0,No,Yes,72,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.14,3944.38,No
CUST-05189,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.78,461.01,No
CUST-05190,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.78,30.96,Yes
CUST-05191,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.25,891.11,Yes
CUST-05192,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.38,2485.94,No
CUST-05193,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),85.1,328.85,No
CUST-05194,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),93.42,5865.09,No
CUST-05195,Male,0,Yes,No,51,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.1,4501.11,Yes
CUST-05196,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),88.92,3068.4,Yes
CUST-05197,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.32,34.72,No
CUST-05198,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.39,2207.68,No
CUST-05199,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.93,592.12,No
CUST-05200,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.98,1743.82,No
CUST-05201,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.07,967.86,No
CUST-05202,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,53.46,3006.61,No
CUST-05203,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.52,1821.21,Yes
CUST-05204,Female,1,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,48.98,2432.3,No
CUST-05205,Female,1,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,44.93,1640.22,No
CUST-05206,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,87.83,302.76,No
CUST-05207,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,24.85,750.42,No
CUST-05208,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.72,175.52,No
CUST-05209,Male,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),39.73,101.0,No
CUST-05210,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),71.15,1799.01,No
CUST-05211,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.48,5037.6,No
CUST-05212,Male,0,Yes,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.09,1249.15,Yes
CUST-05213,Male,0,No,No,37,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,56.13,2083.49,No
CUST-05214,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),74.11,3041.55,No
CUST-05215,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),68.7,338.61,No
CUST-05216,Male,0,Yes,No,56,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.95,2775.97,No
CUST-05217,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,47.68,2786.43,Yes
CUST-05218,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.5,3117.02,No
CUST-05219,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,33.67,857.69,No
CUST-05220,Male,0,No,Yes,52,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),21.35,1095.51,No
CUST-05221,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),51.85,190.59,No
CUST-05222,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,64.02,2355.45,Yes
CUST-05223,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,86.4,320.86,No
CUST-05224,Female,0,No,No,53,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),53.27,2809.03,No
CUST-05225,Female,0,No,Yes,50,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.51,4182.26,Yes
CUST-05226,Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.94,430.93,Yes
CUST-05227,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,73.16,5300.48,Yes
CUST-05228,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,55.05,3640.83,No
CUST-05229,Male,0,Yes,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.13,38.41,No
CUST-05230,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),47.68,2115.44,No
CUST-05231,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.51,40.88,Yes
CUST-05232,Male,0,Yes,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,30.72,1334.8,No
CUST-05233,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,91.02,833.74,Yes
CUST-05234,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),65.97,2918.63,No
CUST-05235,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.88,2860.73,Yes
CUST-05236,Female,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.79,1294.57,No
